brand,model,year,fuel,price
AJP,PR4 ENDURO 240   (modelo actual),2018,2,1822
AJP,PR4 ENDURO PRO 240   (modelo actual),2018,2,4338
AJP,PR4 EXTREME 240   (modelo actual),2018,2,2394
AJP,PR4 SUPERMOTO 240   (modelo actual),2018,2,7859
AJP,PR5 250 Enduro   (modelo actual),2018,2,9290
AJP,PR5 250 Supermoto   (modelo actual),2018,2,5584
AJP,PR5 EXTREME 250   (modelo actual),2018,2,4491
AJP,PR3 125 Enduro   (modelo actual),2019,2,8403
AJP,PR3 125 Enduro Pro   (modelo actual),2019,2,3439
AJP,PR3 125 Supermoto   (modelo actual),2019,2,9247
AJP,PR3 ENDURO 240   (modelo actual),2019,2,9347
AJP,PR3 ENDURO PRO 240   (modelo actual),2019,2,7077
AJP,PR3 MX PRO 240   (modelo actual),2019,2,2594
AJP,PR3 SUPERMOTO 240   (modelo actual),2019,2,2976
AJP,PR4 125 Enduro   (modelo actual),2019,2,9509
AJP,PR4 125 Enduro Pro   (modelo actual),2019,2,10738
AJP,PR4 125 Supermoto   (modelo actual),2019,2,4878
AJP,PR4 ENDURO 240   (modelo actual),2019,2,6299
AJP,PR4 ENDURO PRO 240   (modelo actual),2019,2,3271
AJP,PR4 EXTREME 240   (modelo actual),2019,2,3710
AJP,PR4 SUPERMOTO 240   (modelo actual),2019,2,5796
AJP,PR5 250 Enduro   (modelo actual),2019,2,9066
AJP,PR5 250 Supermoto   (modelo actual),2019,2,9112
AJP,PR5 EXTREME 250   (modelo actual),2019,2,3375
AJP,PR3 125 Enduro   (modelo actual),2020,2,8365
AJP,PR3 125 Enduro Pro   (modelo actual),2020,2,3976
AJP,PR3 125 Supermoto   (modelo actual),2020,2,8462
AJP,PR3 ENDURO 240   (modelo actual),2020,2,10688
AJP,PR3 ENDURO PRO 240   (modelo actual),2020,2,3236
AJP,PR3 MX PRO 240   (modelo actual),2020,2,1915
AJP,PR3 SUPERMOTO 240   (modelo actual),2020,2,7085
AJP,PR4 125 Enduro   (modelo actual),2020,2,1600
AJP,PR4 125 Enduro Pro   (modelo actual),2020,2,5220
AJP,PR4 125 Supermoto   (modelo actual),2020,2,8868
AJP,PR4 ENDURO 240   (modelo actual),2020,2,9762
AJP,PR4 ENDURO PRO 240   (modelo actual),2020,2,7958
AJP,PR4 EXTREME 240   (modelo actual),2020,2,8114
AJP,PR4 SUPERMOTO 240   (modelo actual),2020,2,3106
AJP,PR5 250 Enduro   (modelo actual),2020,2,2088
AJP,PR5 250 Supermoto   (modelo actual),2020,2,4736
AJP,PR5 EXTREME 250   (modelo actual),2020,2,10051
AJP,PR3 125 Enduro   (modelo actual),2021,2,10660
AJP,PR3 125 Enduro Pro   (modelo actual),2021,2,8586
AJP,PR3 125 Supermoto   (modelo actual),2021,2,3124
AJP,PR3 ENDURO 240   (modelo actual),2021,2,4241
AJP,PR3 ENDURO PRO 240   (modelo actual),2021,2,2120
AJP,PR3 MX PRO 240   (modelo actual),2021,2,3060
AJP,PR3 SUPERMOTO 240   (modelo actual),2021,2,7805
AJP,PR4 125 Enduro   (modelo actual),2021,2,5551
AJP,PR4 125 Enduro Pro   (modelo actual),2021,2,5423
AJP,PR4 125 Supermoto   (modelo actual),2021,2,6012
AJP,PR4 ENDURO 240   (modelo actual),2021,2,5673
AJP,PR4 ENDURO PRO 240   (modelo actual),2021,2,8582
AJP,PR4 EXTREME 240   (modelo actual),2021,2,7593
AJP,PR4 SUPERMOTO 240   (modelo actual),2021,2,9940
AJP,PR5 250 Enduro   (modelo actual),2021,2,1604
AJP,PR5 250 Supermoto   (modelo actual),2021,2,9038
AJP,PR5 EXTREME 250   (modelo actual),2021,2,6606
CSR,Junior 90   (2004-2006),2004,2,2559
CSR,Scoo 125   (2004-2006),2004,2,2914
CSR,Scoo 250 Max   (2004-2006),2004,2,2296
CSR,Custom 125   (2005-2007),2005,2,7944
CSR,Custom 250 Automática   (2005-2007),2005,2,2455
CSR,Custom 250 Twin   (2005-2007),2005,2,9738
CSR,Junior 150   (2005-2007),2005,2,9064
CSR,Junior 90   (2004-2006),2005,2,9147
CSR,Scoo 125   (2004-2006),2005,2,4978
CSR,Scoo 150   (2005-2007),2005,2,4814
CSR,Scoo 250 Max   (2004-2006),2005,2,6259
CSR,Trail 125   (2005-2007),2005,2,8213
CSR,Trail 200   (2005-2007),2005,2,8217
CSR,Custom 125   (2005-2007),2006,2,3824
CSR,Custom 250 Automática   (2005-2007),2006,2,6764
CSR,Custom 250 Twin   (2005-2007),2006,2,9590
CSR,Junior 150   (2005-2007),2006,2,8517
CSR,Scoo 250 Max   (2004-2006),2006,2,4564
CSR,Trail 125   (2005-2007),2006,2,10385
CSR,Trail 200   (2005-2007),2006,2,8034
CSR,Custom 125   (2005-2007),2007,2,6987
CSR,Custom 250 Automática   (2005-2007),2007,2,7252
CSR,Custom 250 Twin   (2005-2007),2007,2,5132
CSR,Junior 150   (2005-2007),2007,2,6018
CSR,Scoo 150   (2005-2007),2007,2,5330
CSR,Trail 125   (2005-2007),2007,2,10016
CSR,Trail 200   (2005-2007),2007,2,3235
CSR,Eco 50   (2008-2010),2008,2,2710
CSR,Eco 50   (2008-2010),2009,2,4665
CSR,Ona 125 4T   (2009-2011),2009,2,9217
CSR,Eco 50   (2008-2010),2010,2,1684
CSR,Ona 125 4T   (2009-2011),2010,2,8486
CSR,Ona 125 4T   (2009-2011),2011,2,5186
GOES,G 125 L   (modelo actual),2009,2,8427
GOES,G 125 M   (2009-2015),2009,2,9022
GOES,G 125 MAX   (modelo actual),2009,2,4027
GOES,G 125 RT   (modelo actual),2009,2,2653
GOES,G 125 X Cross   (2009-2015),2009,2,6143
GOES,G 125 XM Enduro   (2009-2015),2009,2,4462
GOES,G 250 MAX   (2009-2015),2009,2,5955
GOES,G 250 X Enduro   (2009-2015),2009,2,6757
GOES,G 50 BOX   (2009-2015),2009,2,10269
GOES,G 50 RT   (modelo actual),2009,2,1504
GOES,G 50 X Cross   (2009-2015),2009,2,10944
GOES,G 55 R   (2009-2015),2009,2,4739
GOES,G 125 CL   (2010-2015),2010,2,2732
GOES,G 125 L   (modelo actual),2010,2,8316
GOES,G 125 M   (2009-2015),2010,2,10469
GOES,G 125 MAX   (modelo actual),2010,2,7127
GOES,G 125 RT   (modelo actual),2010,2,7174
GOES,G 125 X Cross   (2009-2015),2010,2,4078
GOES,G 125 XM Enduro   (2009-2015),2010,2,9769
GOES,G 250 MAX   (2009-2015),2010,2,10677
GOES,G 250 X Enduro   (2009-2015),2010,2,5950
GOES,G 50 BOX   (2009-2015),2010,2,10365
GOES,G 50 CL   (2010-2015),2010,2,6881
GOES,G 50 RT   (modelo actual),2010,2,2762
GOES,G 50 X   (2010-2015),2010,2,2724
GOES,G 50 X Cross   (2009-2015),2010,2,6582
GOES,G 55 R   (2009-2015),2010,2,4521
GOES,G 125 CL   (2010-2015),2011,2,3571
GOES,G 125 L   (modelo actual),2011,2,4380
GOES,G 125 M   (2009-2015),2011,2,3611
GOES,G 125 MAX   (modelo actual),2011,2,8562
GOES,G 125 RT   (modelo actual),2011,2,7789
GOES,G 125 X Cross   (2009-2015),2011,2,4079
GOES,G 125 XM Enduro   (2009-2015),2011,2,4431
GOES,G 250 MAX   (2009-2015),2011,2,4035
GOES,G 250 X Enduro   (2009-2015),2011,2,8369
GOES,G 50 BOX   (2009-2015),2011,2,3736
GOES,G 50 CL   (2010-2015),2011,2,8488
GOES,G 50 RT   (modelo actual),2011,2,3962
GOES,G 50 X   (2010-2015),2011,2,1994
GOES,G 50 X Cross   (2009-2015),2011,2,3893
GOES,G 55 R   (2009-2015),2011,2,6743
GOES,G 125 CL   (2010-2015),2012,2,2556
GOES,G 125 L   (modelo actual),2012,2,9750
GOES,G 125 M   (2009-2015),2012,2,3638
GOES,G 125 MAX   (modelo actual),2012,2,5412
GOES,G 125 RT   (modelo actual),2012,2,1732
GOES,G 125 X Cross   (2009-2015),2012,2,10911
GOES,G 125 XM Enduro   (2009-2015),2012,2,9558
GOES,G 250 MAX   (2009-2015),2012,2,2257
GOES,G 250 X Enduro   (2009-2015),2012,2,3333
GOES,G 50 BOX   (2009-2015),2012,2,6928
GOES,G 50 CL   (2010-2015),2012,2,10790
GOES,G 50 RT   (modelo actual),2012,2,2852
GOES,G 50 X   (2010-2015),2012,2,8540
GOES,G 50 X Cross   (2009-2015),2012,2,9940
GOES,G 55 R   (2009-2015),2012,2,1610
GOES,G 125 CL   (2010-2015),2013,2,9504
GOES,G 125 L   (modelo actual),2013,2,4187
GOES,G 125 M   (2009-2015),2013,2,10594
GOES,G 125 MAX   (modelo actual),2013,2,5667
GOES,G 125 RT   (modelo actual),2013,2,1752
GOES,G 125 X Cross   (2009-2015),2013,2,2525
GOES,G 125 XM Enduro   (2009-2015),2013,2,5087
GOES,G 250 MAX   (2009-2015),2013,2,9188
GOES,G 250 X Enduro   (2009-2015),2013,2,5454
GOES,G 50 BOX   (2009-2015),2013,2,8033
GOES,G 50 CL   (2010-2015),2013,2,6318
GOES,G 50 RT   (modelo actual),2013,2,2333
GOES,G 50 X   (2010-2015),2013,2,8165
GOES,G 50 X Cross   (2009-2015),2013,2,7943
GOES,G 55 R   (2009-2015),2013,2,4851
GOES,G 125 CL   (2010-2015),2014,2,4751
GOES,G 125 L   (modelo actual),2014,2,7133
GOES,G 125 M   (2009-2015),2014,2,7986
GOES,G 125 MAX   (modelo actual),2014,2,2247
GOES,G 125 RT   (modelo actual),2014,2,4436
GOES,G 125 X Cross   (2009-2015),2014,2,10338
GOES,G 125 XM Enduro   (2009-2015),2014,2,5106
GOES,G 250 MAX   (2009-2015),2014,2,7282
GOES,G 250 X Enduro   (2009-2015),2014,2,9216
GOES,G 50 BOX   (2009-2015),2014,2,2001
GOES,G 50 CL   (2010-2015),2014,2,10429
GOES,G 50 RT   (modelo actual),2014,2,9395
GOES,G 50 X   (2010-2015),2014,2,9410
GOES,G 50 X Cross   (2009-2015),2014,2,9657
GOES,G 55 R   (2009-2015),2014,2,1550
GOES,G 125 CL   (2010-2015),2015,2,6484
GOES,G 125 L   (modelo actual),2015,2,2501
GOES,G 125 M   (2009-2015),2015,2,8312
GOES,G 125 MAX   (modelo actual),2015,2,6278
GOES,G 125 RT   (modelo actual),2015,2,6180
GOES,G 125 X Cross   (2009-2015),2015,2,2831
GOES,G 125 XM Enduro   (2009-2015),2015,2,7306
GOES,G 250 MAX   (2009-2015),2015,2,8119
GOES,G 250 X Enduro   (2009-2015),2015,2,10223
GOES,G 50 BOX   (2009-2015),2015,2,2399
GOES,G 50 CL   (2010-2015),2015,2,6529
GOES,G 50 RT   (modelo actual),2015,2,7649
GOES,G 50 X   (2010-2015),2015,2,7161
GOES,G 50 X Cross   (2009-2015),2015,2,8776
GOES,G 55 R   (2009-2015),2015,2,3258
GOES,G 125 GT   (modelo actual),2016,2,6710
GOES,G 125 L   (modelo actual),2016,2,2859
GOES,G 125 MAX   (modelo actual),2016,2,4948
GOES,G 125 RT   (modelo actual),2016,2,2393
GOES,G 50 RT   (modelo actual),2016,2,7706
GOES,G 125 GP EFI   (modelo actual),2017,2,4131
GOES,G 125 GT   (modelo actual),2017,2,7487
GOES,G 125 L   (modelo actual),2017,2,10264
GOES,G 125 MAX   (modelo actual),2017,2,10905
GOES,G 125 NK   (modelo actual),2017,2,8551
GOES,G 125 RT   (modelo actual),2017,2,3408
GOES,G 125 SK   (modelo actual),2017,2,9221
GOES,G 125 TK EFI   (modelo actual),2017,2,2662
GOES,G 50 RT   (modelo actual),2017,2,10872
GOES,125 MB Custom EFI   (modelo actual),2018,2,9954
GOES,G 125 GP EFI   (modelo actual),2018,2,3360
GOES,G 125 GT   (modelo actual),2018,2,6485
GOES,G 125 L   (modelo actual),2018,2,6124
GOES,G 125 MAX   (modelo actual),2018,2,6677
GOES,G 125 NK   (modelo actual),2018,2,10071
GOES,G 125 RT   (modelo actual),2018,2,10709
GOES,G 125 SK   (modelo actual),2018,2,10911
GOES,G 125 TK EFI   (modelo actual),2018,2,4473
GOES,G 50 RT   (modelo actual),2018,2,4548
GOES,125 MB Custom EFI   (modelo actual),2019,2,8498
GOES,G 125 GP EFI   (modelo actual),2019,2,5509
GOES,G 125 GT   (modelo actual),2019,2,10855
GOES,G 125 L   (modelo actual),2019,2,10553
GOES,G 125 MAX   (modelo actual),2019,2,7519
GOES,G 125 NK   (modelo actual),2019,2,9623
GOES,G 125 RT   (modelo actual),2019,2,9543
GOES,G 125 SK   (modelo actual),2019,2,2765
GOES,G 125 TK EFI   (modelo actual),2019,2,3595
GOES,G 50 RT   (modelo actual),2019,2,7485
GOES,125 MB Custom EFI   (modelo actual),2020,2,2370
GOES,G 125 GP EFI   (modelo actual),2020,2,6160
GOES,G 125 GT   (modelo actual),2020,2,5036
GOES,G 125 L   (modelo actual),2020,2,3391
GOES,G 125 MAX   (modelo actual),2020,2,9821
GOES,G 125 NK   (modelo actual),2020,2,2477
GOES,G 125 RT   (modelo actual),2020,2,3689
GOES,G 125 SK   (modelo actual),2020,2,8818
GOES,G 125 TK EFI   (modelo actual),2020,2,2445
GOES,G 50 RT   (modelo actual),2020,2,4755
GOES,125 MB Custom EFI   (modelo actual),2021,2,8350
GOES,G 125 GP EFI   (modelo actual),2021,2,9902
GOES,G 125 GT   (modelo actual),2021,2,7692
GOES,G 125 L   (modelo actual),2021,2,4784
GOES,G 125 MAX   (modelo actual),2021,2,5279
GOES,G 125 NK   (modelo actual),2021,2,2526
GOES,G 125 RT   (modelo actual),2021,2,5330
GOES,G 125 SK   (modelo actual),2021,2,6050
GOES,G 125 TK EFI   (modelo actual),2021,2,4701
GOES,G 50 RT   (modelo actual),2021,2,5839
HRD,Enduro 50   (1997-2001),1997,2,6278
HRD,Supermotard 50   (1997-2002),1997,2,5256
HRD,SX 50   (1997-2002),1997,2,9343
HRD,Enduro 50   (1997-2001),1998,2,7750
HRD,Supermotard 50   (1997-2002),1998,2,5571
HRD,SX 50   (1997-2002),1998,2,5243
HRD,Enduro 50   (1997-2001),1999,2,6006
HRD,Supermotard 50   (1997-2002),1999,2,2472
HRD,SX 50   (1997-2002),1999,2,8565
HRD,Enduro 50   (1997-2001),2000,2,2836
HRD,Supermotard 50   (1997-2002),2000,2,3693
HRD,SX 50   (1997-2002),2000,2,4143
HRD,Enduro 50   (1997-2001),2001,2,3206
HRD,Supermotard 50   (1997-2002),2001,2,1783
HRD,SX 50   (1997-2002),2001,2,4242
HRD,Supermotard 50   (1997-2002),2002,2,7158
HRD,SX 50   (1997-2002),2002,2,7528
KENROD,NAKED 125   (2007-2010),2007,2,10086
KENROD,Atlas 125   (2008-2016),2008,2,6993
KENROD,Atlas 250   (2008-2016),2008,2,1815
KENROD,Cat 125   (2008-2016),2008,2,3079
KENROD,Country II 125   (2008-2016),2008,2,8167
KENROD,Custom 125 GS   (2008-2016),2008,2,1598
KENROD,Custom 250   (2008-2016),2008,2,8329
KENROD,Forte 50 2T   (2008-2016),2008,2,4976
KENROD,Fox 125   (2008-2016),2008,2,3786
KENROD,Hero 125   (2008-2016),2008,2,9314
KENROD,Hero 50   (2008-2016),2008,2,10159
KENROD,Linx 125   (2008-2016),2008,2,6070
KENROD,Motard 125   (2008-2016),2008,2,6063
KENROD,NAKED 125   (2007-2010),2008,2,8959
KENROD,Odyssey 125   (2008-2016),2008,2,5458
KENROD,Runner 50   (2008-2016),2008,2,9005
KENROD,Tanco 125   (2008-2016),2008,2,7875
KENROD,Tuo 50   (2008-2016),2008,2,10653
KENROD,Vitacci 125   (2008-2016),2008,2,1803
KENROD,Zeus 125   (2008-2016),2008,2,6292
KENROD,Atlas 125   (2008-2016),2009,2,1564
KENROD,Atlas 250   (2008-2016),2009,2,7586
KENROD,Cat 125   (2008-2016),2009,2,6335
KENROD,Country II 125   (2008-2016),2009,2,6752
KENROD,Custom 125 GS   (2008-2016),2009,2,3607
KENROD,Custom 250   (2008-2016),2009,2,7226
KENROD,Forte 50 2T   (2008-2016),2009,2,9101
KENROD,Fox 125   (2008-2016),2009,2,2381
KENROD,Hero 125   (2008-2016),2009,2,8902
KENROD,Hero 50   (2008-2016),2009,2,7227
KENROD,Linx 125   (2008-2016),2009,2,2769
KENROD,Motard 125   (2008-2016),2009,2,4793
KENROD,NAKED 125   (2007-2010),2009,2,4840
KENROD,Odyssey 125   (2008-2016),2009,2,7124
KENROD,Runner 50   (2008-2016),2009,2,2360
KENROD,Tanco 125   (2008-2016),2009,2,2758
KENROD,Tuo 50   (2008-2016),2009,2,6509
KENROD,Vitacci 125   (2008-2016),2009,2,5919
KENROD,Zeus 125   (2008-2016),2009,2,3545
KENROD,Atlas 125   (2008-2016),2010,2,3769
KENROD,Atlas 250   (2008-2016),2010,2,6843
KENROD,Cat 125   (2008-2016),2010,2,2999
KENROD,Country II 125   (2008-2016),2010,2,5446
KENROD,Custom 125 GS   (2008-2016),2010,2,1730
KENROD,Custom 250   (2008-2016),2010,2,5463
KENROD,Forte 50 2T   (2008-2016),2010,2,2316
KENROD,Fox 125   (2008-2016),2010,2,3053
KENROD,Hero 125   (2008-2016),2010,2,5496
KENROD,Hero 50   (2008-2016),2010,2,8676
KENROD,Linx 125   (2008-2016),2010,2,2479
KENROD,Motard 125   (2008-2016),2010,2,3599
KENROD,NAKED 125   (2007-2010),2010,2,1572
KENROD,Odyssey 125   (2008-2016),2010,2,6008
KENROD,Runner 50   (2008-2016),2010,2,5129
KENROD,Tanco 125   (2008-2016),2010,2,8064
KENROD,Tuo 50   (2008-2016),2010,2,3963
KENROD,Vitacci 125   (2008-2016),2010,2,3231
KENROD,Zeus 125   (2008-2016),2010,2,4285
KENROD,Atlas 125   (2008-2016),2011,2,10065
KENROD,Atlas 250   (2008-2016),2011,2,3662
KENROD,Cat 125   (2008-2016),2011,2,9045
KENROD,Country II 125   (2008-2016),2011,2,5066
KENROD,Custom 125 GS   (2008-2016),2011,2,2595
KENROD,Custom 250   (2008-2016),2011,2,3814
KENROD,Forte 50 2T   (2008-2016),2011,2,7807
KENROD,Fox 125   (2008-2016),2011,2,7766
KENROD,Hero 125   (2008-2016),2011,2,9647
KENROD,Hero 50   (2008-2016),2011,2,2480
KENROD,Linx 125   (2008-2016),2011,2,9285
KENROD,Motard 125   (2008-2016),2011,2,8624
KENROD,Odyssey 125   (2008-2016),2011,2,8684
KENROD,Runner 50   (2008-2016),2011,2,4001
KENROD,Tanco 125   (2008-2016),2011,2,7194
KENROD,Tuo 50   (2008-2016),2011,2,5104
KENROD,Vitacci 125   (2008-2016),2011,2,10449
KENROD,Zeus 125   (2008-2016),2011,2,9709
KENROD,Atlas 125   (2008-2016),2012,2,3532
KENROD,Atlas 250   (2008-2016),2012,2,5094
KENROD,Bravo 125   (2012-2016),2012,2,2180
KENROD,Cat 125   (2008-2016),2012,2,7952
KENROD,Country II 125   (2008-2016),2012,2,3150
KENROD,Custom 125 GS   (2008-2016),2012,2,8342
KENROD,Custom 250   (2008-2016),2012,2,10402
KENROD,Falcon 50 2T   (2012-2016),2012,2,2352
KENROD,Forte 50 2T   (2008-2016),2012,2,7440
KENROD,Fox 125   (2008-2016),2012,2,3339
KENROD,Hero 125   (2008-2016),2012,2,10933
KENROD,Hero 50   (2008-2016),2012,2,9182
KENROD,Legend 125   (2012-2016),2012,2,2320
KENROD,Linx 125   (2008-2016),2012,2,4186
KENROD,Motard 125   (2008-2016),2012,2,4160
KENROD,Odyssey 125   (2008-2016),2012,2,8183
KENROD,Runner 50   (2008-2016),2012,2,10493
KENROD,Tanco 125   (2008-2016),2012,2,7131
KENROD,Tuo 50   (2008-2016),2012,2,6364
KENROD,Vitacci 125   (2008-2016),2012,2,8867
KENROD,Zeus 125   (2008-2016),2012,2,2173
KENROD,Atlas 125   (2008-2016),2013,2,1648
KENROD,Atlas 250   (2008-2016),2013,2,2646
KENROD,Bravo 125   (2012-2016),2013,2,3015
KENROD,Cat 125   (2008-2016),2013,2,6384
KENROD,Country II 125   (2008-2016),2013,2,4242
KENROD,Custom 125 GS   (2008-2016),2013,2,10498
KENROD,Custom 250   (2008-2016),2013,2,2994
KENROD,Falcon 50 2T   (2012-2016),2013,2,5784
KENROD,Forte 50 2T   (2008-2016),2013,2,5590
KENROD,Fox 125   (2008-2016),2013,2,10354
KENROD,Hero 125   (2008-2016),2013,2,6116
KENROD,Hero 50   (2008-2016),2013,2,2010
KENROD,Jazz 125   (2013-2016),2013,2,2928
KENROD,Legend 125   (2012-2016),2013,2,6028
KENROD,Linx 125   (2008-2016),2013,2,6216
KENROD,Motard 125   (2008-2016),2013,2,10898
KENROD,Odyssey 125   (2008-2016),2013,2,10083
KENROD,Runner 50   (2008-2016),2013,2,4533
KENROD,Tanco 125   (2008-2016),2013,2,5753
KENROD,Tuo 50   (2008-2016),2013,2,2293
KENROD,Vitacci 125   (2008-2016),2013,2,2594
KENROD,Zeus 125   (2008-2016),2013,2,5903
KENROD,Atlas 125   (2008-2016),2014,2,6640
KENROD,Atlas 250   (2008-2016),2014,2,4576
KENROD,Bravo 125   (2012-2016),2014,2,9214
KENROD,Cat 125   (2008-2016),2014,2,5086
KENROD,Country II 125   (2008-2016),2014,2,4641
KENROD,Custom 125 GS   (2008-2016),2014,2,10169
KENROD,Custom 250   (2008-2016),2014,2,8058
KENROD,Falcon 50 2T   (2012-2016),2014,2,9245
KENROD,Forte 50 2T   (2008-2016),2014,2,1754
KENROD,Fox 125   (2008-2016),2014,2,4909
KENROD,Hero 125   (2008-2016),2014,2,6520
KENROD,Hero 50   (2008-2016),2014,2,10349
KENROD,Jazz 125   (2013-2016),2014,2,8724
KENROD,Legend 125   (2012-2016),2014,2,4713
KENROD,Linx 125   (2008-2016),2014,2,10222
KENROD,Motard 125   (2008-2016),2014,2,2689
KENROD,Odyssey 125   (2008-2016),2014,2,10225
KENROD,Runner 50   (2008-2016),2014,2,2259
KENROD,Tanco 125   (2008-2016),2014,2,10685
KENROD,Vitacci 125   (2008-2016),2014,2,6455
KENROD,Zeus 125   (2008-2016),2014,2,7533
KENROD,Atlas 125   (2008-2016),2015,2,10316
KENROD,Atlas 250   (2008-2016),2015,2,7412
KENROD,Bravo 125   (2012-2016),2015,2,4321
KENROD,Cat 125   (2008-2016),2015,2,5254
KENROD,Country II 125   (2008-2016),2015,2,5903
KENROD,Custom 125 GS   (2008-2016),2015,2,5822
KENROD,Custom 250   (2008-2016),2015,2,6862
KENROD,Falcon 50 2T   (2012-2016),2015,2,5834
KENROD,Forte 50 2T   (2008-2016),2015,2,4945
KENROD,Fox 125   (2008-2016),2015,2,1694
KENROD,Hero 125   (2008-2016),2015,2,6147
KENROD,Hero 50   (2008-2016),2015,2,8842
KENROD,Jazz 125   (2013-2016),2015,2,3972
KENROD,Legend 125   (2012-2016),2015,2,5180
KENROD,Linx 125   (2008-2016),2015,2,3909
KENROD,Motard 125   (2008-2016),2015,2,9301
KENROD,Odyssey 125   (2008-2016),2015,2,1804
KENROD,Runner 50   (2008-2016),2015,2,3434
KENROD,Tanco 125   (2008-2016),2015,2,7386
KENROD,Tuo 50   (2008-2016),2015,2,7545
KENROD,Vitacci 125   (2008-2016),2015,2,8688
KENROD,Zeus 125   (2008-2016),2015,2,5115
KENROD,Atlas 125   (2008-2016),2016,2,5743
KENROD,Atlas 250   (2008-2016),2016,2,5792
KENROD,Bravo 125   (2012-2016),2016,2,2666
KENROD,Cat 125   (2008-2016),2016,2,4431
KENROD,Country II 125   (2008-2016),2016,2,6157
KENROD,Custom 125 GS   (2008-2016),2016,2,8267
KENROD,Custom 250   (2008-2016),2016,2,10963
KENROD,Falcon 50 2T   (2012-2016),2016,2,2055
KENROD,Forte 50 2T   (2008-2016),2016,2,3108
KENROD,Fox 125   (2008-2016),2016,2,4704
KENROD,Hero 125   (2008-2016),2016,2,3126
KENROD,Hero 50   (2008-2016),2016,2,3144
KENROD,Jazz 125   (2013-2016),2016,2,7057
KENROD,Legend 125   (2012-2016),2016,2,8906
KENROD,Linx 125   (2008-2016),2016,2,6836
KENROD,Motard 125   (2008-2016),2016,2,6537
KENROD,Odyssey 125   (2008-2016),2016,2,6252
KENROD,Runner 50   (2008-2016),2016,2,6777
KENROD,Tanco 125   (2008-2016),2016,2,9019
KENROD,Tuo 50   (2008-2016),2016,2,4438
KENROD,Vitacci 125   (2008-2016),2016,2,1864
KENROD,Zeus 125   (2008-2016),2016,2,6834
MTR,Ibiza 125   (modelo actual),2008,2,3118
MTR,Ibiza 125   (modelo actual),2009,2,1639
MTR,Ibiza 125   (modelo actual),2010,2,8825
MTR,Ibiza 125   (modelo actual),2011,2,2100
MTR,Bolero 125   (modelo actual),2012,2,9551
MTR,Executive 125   (modelo actual),2012,2,6506
MTR,Fire 50   (modelo actual),2012,2,7267
MTR,GENERIC 125   (modelo actual),2012,2,9315
MTR,Gomera 125   (modelo actual),2012,2,8864
MTR,Huston 250   (modelo actual),2012,2,3863
MTR,Ibiza 125   (modelo actual),2012,2,4771
MTR,Mallorca 125   (modelo actual),2012,2,5062
MTR,Maxi 125   (modelo actual),2012,2,4835
MTR,On 50   (modelo actual),2012,2,2326
MTR,Tenerife 125   (modelo actual),2012,2,1898
MTR,Urban 125   (modelo actual),2012,2,2310
MTR,Volcano 125   (modelo actual),2012,2,10165
MTR,XR 250   (modelo actual),2012,2,6614
MTR,Bolero 125   (modelo actual),2013,2,1860
MTR,Executive 125   (modelo actual),2013,2,9070
MTR,Fire 50   (modelo actual),2013,2,9823
MTR,GENERIC 125   (modelo actual),2013,2,9040
MTR,Gomera 125   (modelo actual),2013,2,8796
MTR,Huston 250   (modelo actual),2013,2,8749
MTR,Ibiza 125   (modelo actual),2013,2,4909
MTR,Mallorca 125   (modelo actual),2013,2,2531
MTR,Maxi 125   (modelo actual),2013,2,8476
MTR,On 50   (modelo actual),2013,2,2968
MTR,Scooty 50   (modelo actual),2013,2,8068
MTR,Tenerife 125   (modelo actual),2013,2,8646
MTR,Urban 125   (modelo actual),2013,2,5783
MTR,Volcano 125   (modelo actual),2013,2,10304
MTR,XR 250   (modelo actual),2013,2,10215
MTR,Bolero 125   (modelo actual),2014,2,6160
MTR,Executive 125   (modelo actual),2014,2,9393
MTR,Fire 50   (modelo actual),2014,2,8719
MTR,GENERIC 125   (modelo actual),2014,2,2699
MTR,Gomera 125   (modelo actual),2014,2,7260
MTR,Huston 250   (modelo actual),2014,2,9600
MTR,Ibiza 125   (modelo actual),2014,2,4915
MTR,Mallorca 125   (modelo actual),2014,2,4074
MTR,Maxi 125   (modelo actual),2014,2,1871
MTR,On 50   (modelo actual),2014,2,10714
MTR,Scooty 50   (modelo actual),2014,2,8144
MTR,Tenerife 125   (modelo actual),2014,2,10188
MTR,Urban 125   (modelo actual),2014,2,10569
MTR,Volcano 125   (modelo actual),2014,2,4939
MTR,XR 250   (modelo actual),2014,2,1898
MTR,Bolero 125   (modelo actual),2015,2,5519
MTR,Executive 125   (modelo actual),2015,2,4558
MTR,Fire 50   (modelo actual),2015,2,10221
MTR,GENERIC 125   (modelo actual),2015,2,5243
MTR,Gomera 125   (modelo actual),2015,2,5170
MTR,Huston 250   (modelo actual),2015,2,4304
MTR,Ibiza 125   (modelo actual),2015,2,8332
MTR,Mallorca 125   (modelo actual),2015,2,8238
MTR,Maxi 125   (modelo actual),2015,2,3237
MTR,On 50   (modelo actual),2015,2,1875
MTR,Scooty 50   (modelo actual),2015,2,6799
MTR,Tenerife 125   (modelo actual),2015,2,8912
MTR,Urban 125   (modelo actual),2015,2,5436
MTR,Volcano 125   (modelo actual),2015,2,4240
MTR,XR 250   (modelo actual),2015,2,8660
MTR,Bolero 125   (modelo actual),2016,2,7873
MTR,Executive 125   (modelo actual),2016,2,6464
MTR,Fire 50   (modelo actual),2016,2,4737
